0 1 1
0 2 1
0 3 1
0 4 1
0 5 1
0 6 1
0 7 1
0 8 1
0 9 1
0 10 1
0 11 1
0 12 1
0 13 1
0 14 1
0 15 2
0 18 2
0 20 2
0 23 2
0 25 2
0 29 2
0 31 2
0 34 2
0 36 2
0 38 3
0 39 3
0 40 3
0 41 3
0 42 3
0 43 3
0 44 3
0 45 3
0 46 3
15 16 4
15 17 4
16 1 5
16 4 5
16 8 5
16 9 5
16 14 5
17 1 5
17 2 5
17 8 5
17 10 5
17 11 5
18 19 4
19 1 5
19 2 5
19 3 5
19 4 5
19 5 5
19 6 5
19 7 5
19 8 5
19 9 5
19 10 5
19 11 5
19 12 5
19 13 5
20 21 4
20 22 4
21 1 5
21 2 5
21 4 5
22 1 5
22 4 5
22 6 5
22 9 5
22 10 5
23 24 4
24 1 5
24 4 5
24 5 5
24 6 5
24 14 5
25 26 4
25 27 4
25 28 4
26 1 5
26 6 5
26 7 5
26 8 5
27 1 5
27 8 5
27 11 5
28 1 5
28 2 5
28 3 5
28 4 5
28 5 5
28 6 5
28 7 5
28 8 5
28 9 5
28 10 5
28 11 5
28 12 5
28 13 5
29 30 4
30 1 5
30 5 5
30 7 5
30 12 5
30 13 5
31 32 4
31 33 4
32 1 5
32 7 5
32 12 5
32 13 5
33 1 5
33 12 5
33 13 5
34 35 4
35 1 5
35 2 5
35 3 5
35 4 5
35 5 5
35 6 5
35 7 5
35 8 5
35 9 5
35 10 5
35 11 5
35 12 5
35 13 5
36 37 4
37 1 5
37 9 5
37 12 5
37 13 5
38 1 6
38 2 6
38 7 6
38 9 6
38 15 7
39 1 6
39 2 6
39 3 6
39 9 6
39 10 6
39 11 6
39 18 7
40 1 6
40 2 6
40 3 6
40 4 6
40 5 6
40 6 6
40 7 6
40 8 6
40 9 6
40 10 6
40 11 6
40 12 6
40 13 6
40 20 7
41 1 6
41 2 6
41 8 6
41 9 6
41 23 7
42 1 6
42 3 6
42 5 6
42 8 6
42 11 6
42 25 7
43 1 6
43 2 6
43 3 6
43 4 6
43 5 6
43 6 6
43 7 6
43 8 6
43 9 6
43 10 6
43 11 6
43 12 6
43 13 6
43 29 7
44 1 6
44 2 6
44 3 6
44 7 6
44 12 6
44 13 6
44 14 6
44 31 7
45 1 6
45 2 6
45 3 6
45 4 6
45 5 6
45 6 6
45 7 6
45 8 6
45 9 6
45 10 6
45 11 6
45 12 6
45 13 6
45 14 6
45 34 7
46 1 6
46 11 6
46 12 6
46 13 6
46 36 7
